Stock quote and option quote for SPY on 3/28/23 22:19:09

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
395.60,P,-.89,397.60, ,397.76, ,"3,000 x 5,000","62,871,680",395.77,396.49,393.69

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
0,1.52%,72.72,1.506,Q,3/17/23,461.195,348.11,"856,432,000",1

28 MAR 23  (-1)  100

29 MAR 23  (0)  100 (Weeklys)

30 MAR 23  (1)  100

31 MAR 23  (2)  100 (Quarterlys)
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,<empty>,18,22.87%,61.52%,90.00,X,95.00,X,21 MAR 25,340,17.50,X,22.50,X,<empty>,15,24.79%,65.12%,,
,,<empty>,8,22.64%,64.40%,86.50,X,91.50,X,21 MAR 25,345,18.50,X,23.50,X,<empty>,9,24.42%,67.58%,,
,,<empty>,22,22.38%,67.30%,83.00,X,88.00,X,21 MAR 25,350,20.00,X,23.50,N,<empty>,630,23.88%,69.85%,,
,,<empty>,1,22.10%,70.25%,79.50,X,84.50,X,21 MAR 25,355,21.00,X,26.00,X,<empty>,7,23.90%,73.07%,,
,,<empty>,24,21.94%,73.49%,76.50,X,81.00,X,21 MAR 25,360,22.50,X,27.00,X,<empty>,"1,521",23.59%,75.86%,,
,,<empty>,9,21.74%,76.75%,73.00,X,78.00,X,21 MAR 25,365,24.00,X,28.50,X,<empty>,0,23.38%,78.87%,,
,,<empty>,6,21.51%,80.05%,70.00,M,74.50,X,21 MAR 25,370,25.50,M,30.00,X,<empty>,12,23.14%,81.91%,,
,,<empty>,9,21.25%,83.41%,66.50,X,71.50,X,21 MAR 25,375,27.00,X,31.50,X,<empty>,14,22.87%,84.98%,,
,,<empty>,69,20.96%,86.85%,63.50,X,68.00,X,21 MAR 25,380,28.50,X,33.00,X,<empty>,10,22.56%,88.11%,,
,,<empty>,22,20.65%,90.40%,60.00,X,65.00,X,21 MAR 25,385,30.00,X,34.50,X,<empty>,32,22.21%,91.33%,,
,,<empty>,46,20.43%,94.14%,57.00,X,62.00,X,21 MAR 25,390,31.50,X,36.50,X,<empty>,30,21.96%,94.70%,,
,,<empty>,92,20.18%,97.96%,54.00,X,59.00,X,21 MAR 25,395,33.50,X,38.00,X,<empty>,774,21.66%,98.16%,,
,,<empty>,174,20.15%,98.48%,52.00,Q,56.00,X,21 MAR 25,400,35.50,X,40.00,X,1,141,21.45%,98.53%,,
,,<empty>,33,19.71%,95.26%,48.50,X,53.00,X,21 MAR 25,405,37.00,X,42.00,X,<empty>,65,21.08%,95.43%,,
,,<empty>,26,19.49%,92.03%,45.50,X,50.50,P,21 MAR 25,410,39.00,X,43.65,M,<empty>,30,20.70%,92.30%,,
,,<empty>,12,19.11%,88.74%,42.50,X,47.50,P,21 MAR 25,415,41.00,X,46.00,X,<empty>,7,20.44%,89.17%,,
,,<empty>,10,18.82%,85.44%,40.00,M,44.50,X,21 MAR 25,420,43.00,X,48.00,X,<empty>,13,20.05%,85.97%,,
,,<empty>,35,18.50%,82.09%,37.00,X,42.00,X,21 MAR 25,425,45.50,X,50.50,X,<empty>,7,19.84%,82.83%,,
,,<empty>,4,18.26%,78.77%,34.50,X,39.50,P,21 MAR 25,430,48.00,X,53.00,X,<empty>,26,19.58%,79.66%,,
,,<empty>,7,18.10%,75.51%,32.50,X,37.00,X,21 MAR 25,435,50.50,X,55.50,X,<empty>,2,19.27%,76.44%,,
,,<empty>,23,17.79%,72.11%,30.00,X,34.50,X,21 MAR 25,440,53.50,X,58.00,X,<empty>,2,19.01%,73.25%,,
,,<empty>,1,17.55%,68.78%,27.50,X,32.50,P,21 MAR 25,445,56.00,X,61.00,X,<empty>,1,18.67%,69.98%,,
,,<empty>,87,17.16%,65.26%,25.00,X,30.00,P,21 MAR 25,450,59.00,X,64.00,X,<empty>,105,18.39%,66.76%,,
,,<empty>,12,16.97%,61.99%,23.00,X,28.00,C,21 MAR 25,455,62.00,X,67.00,X,<empty>,3,18.02%,63.42%,,
,,2,32,16.62%,58.49%,21.00,X,25.50,X,21 MAR 25,460,65.50,X,70.50,X,<empty>,14,17.84%,60.34%,,
,,<empty>,26,16.34%,55.11%,19.00,X,23.50,X,21 MAR 25,465,69.00,X,74.00,X,<empty>,21,17.55%,57.12%,,
,,<empty>,6,16.14%,51.90%,17.00,X,22.00,P,21 MAR 25,470,73.00,X,78.00,X,<empty>,32,17.49%,54.31%,,
,,31,11,15.77%,48.39%,15.00,Z,20.00,P,21 MAR 25,475,77.00,X,82.00,X,2,78,17.31%,51.36%,,
,,3,8,16.09%,46.37%,15.40,N,18.50,C,21 MAR 25,480,81.50,B,86.50,B,<empty>,24,17.47%,49.08%,,
,,<empty>,1,15.39%,42.25%,12.00,P,17.00,C,21 MAR 25,485,86.50,B,91.50,B,<empty>,4,18.08%,47.76%,,
,,<empty>,3,15.13%,39.11%,10.50,P,15.50,Z,21 MAR 25,490,91.50,B,96.50,B,<empty>,0,18.68%,46.51%,,
,,<empty>,2,14.82%,35.91%,9.00,P,14.00,C,21 MAR 25,495,96.50,B,101.50,B,<empty>,0,19.27%,45.35%,,
,,2,50,15.61%,35.57%,11.00,Q,13.00,P,21 MAR 25,500,101.50,B,106.50,B,<empty>,0,19.85%,44.26%,,
,,<empty>,22,14.48%,30.46%,7.00,P,11.50,P,21 MAR 25,505,106.50,B,111.50,B,<empty>,0,20.43%,43.24%,,
,,<empty>,4,14.31%,27.91%,6.00,P,10.50,P,21 MAR 25,510,111.50,B,116.50,B,<empty>,0,20.99%,42.27%,,
,,<empty>,13,14.26%,25.78%,5.00,P,10.00,C,21 MAR 25,515,116.50,B,121.50,B,<empty>,0,21.54%,41.36%,,
,,<empty>,11,14.17%,23.66%,4.50,C,9.00,C,21 MAR 25,520,121.50,B,126.50,B,<empty>,0,22.09%,40.50%,,

19 DEC 25  (996)  100
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,<empty>,47,24.53%,35.82%,145.50,X,150.00,N,19 DEC 25,275,10.00,X,12.30,N,5,128,27.08%,41.90%,,
,,<empty>,9,24.16%,37.25%,141.50,X,146.00,B,19 DEC 25,280,10.50,P,13.20,P,1,396,26.83%,43.66%,,
,,<empty>,15,23.99%,39.27%,137.50,X,142.50,X,19 DEC 25,285,11.50,M,14.20,Z,7,353,26.78%,45.92%,,
,,<empty>,5,23.79%,41.27%,134.00,X,138.50,N,19 DEC 25,290,12.00,X,14.70,Z,<empty>,350,26.33%,47.32%,,
,,<empty>,0,23.57%,43.27%,130.00,X,135.00,X,19 DEC 25,295,13.00,M,15.80,Q,48,"1,078",26.26%,49.60%,,
,,18,47,23.71%,46.22%,127.00,Q,131.50,X,19 DEC 25,300,15.75,P,16.45,P,10,724,26.59%,52.77%,,
,,<empty>,6,23.06%,47.27%,122.50,X,127.50,X,19 DEC 25,305,14.50,X,17.10,N,<empty>,615,25.55%,53.07%,,
,,1,21,22.96%,49.73%,119.00,X,124.00,X,19 DEC 25,310,15.50,X,18.10,Q,<empty>,588,25.37%,55.24%,,
,,<empty>,8,22.82%,52.17%,115.50,X,120.50,X,19 DEC 25,315,16.50,X,19.10,N,2,683,25.16%,57.39%,,
,,4,112,22.65%,54.60%,112.00,X,117.00,X,19 DEC 25,320,17.50,X,20.10,P,<empty>,548,24.92%,59.54%,,
,,<empty>,28,22.46%,57.03%,108.50,X,113.50,X,19 DEC 25,325,18.50,X,21.20,P,<empty>,154,24.69%,61.75%,,
,,<empty>,16,22.25%,59.47%,105.00,X,110.00,X,19 DEC 25,330,19.50,X,24.50,X,25,75,25.05%,65.08%,,
,,<empty>,47,22.01%,61.93%,101.50,X,106.50,X,19 DEC 25,335,20.50,X,25.50,X,<empty>,27,24.74%,67.18%,,
,,4,8,22.04%,65.00%,98.50,X,103.50,X,19 DEC 25,340,22.68,P,26.49,P,10,153,24.70%,69.82%,,
,,<empty>,4,21.76%,67.49%,95.00,X,100.00,X,19 DEC 25,345,23.00,X,28.00,X,<empty>,204,24.30%,71.89%,,
,,<empty>,146,21.46%,70.04%,91.50,X,96.50,X,19 DEC 25,350,24.50,X,28.00,N,3,349,23.79%,73.89%,,
,,2,4,21.40%,73.10%,88.50,X,93.50,X,19 DEC 25,355,25.50,X,30.50,X,<empty>,9,23.76%,76.65%,,
,,<empty>,19,21.06%,75.74%,85.00,X,90.00,X,19 DEC 25,360,27.00,X,32.00,X,<empty>,169,23.58%,79.23%,,
,,<empty>,15,20.96%,78.83%,82.00,X,87.00,X,19 DEC 25,365,28.50,X,33.50,X,<empty>,172,23.37%,81.82%,,
,,<empty>,17,20.82%,81.94%,79.00,X,84.00,X,19 DEC 25,370,30.00,X,35.00,X,1,841,23.14%,84.43%,,
,,<empty>,51,20.67%,85.07%,76.00,X,81.00,X,19 DEC 25,375,31.50,X,36.50,X,<empty>,690,22.88%,87.09%,,
,,4,398,20.48%,88.24%,73.00,X,78.00,X,19 DEC 25,380,33.00,X,38.00,X,3,436,22.59%,89.79%,,
,,7,496,20.28%,91.47%,70.00,X,75.00,X,19 DEC 25,385,35.00,X,40.00,X,<empty>,151,22.50%,92.68%,,
,,<empty>,"1,557",20.06%,94.78%,67.00,X,72.00,X,19 DEC 25,390,36.50,X,41.50,X,1,457,22.16%,95.50%,,
,,104,"1,214",19.37%,98.12%,64.00,X,67.00,Z,19 DEC 25,395,38.50,X,43.50,X,4,335,22.01%,98.45%,,
,,8,"2,939",19.22%,98.70%,61.50,I,64.00,N,19 DEC 25,400,40.50,N,45.00,X,28,"1,024",21.71%,98.77%,,
,,<empty>,"1,128",19.47%,96.02%,58.50,X,63.50,X,19 DEC 25,405,42.00,X,47.00,X,<empty>,497,21.39%,96.19%,,
,,3,997,19.26%,93.32%,56.00,B,60.50,X,19 DEC 25,410,46.00,Q,49.00,X,<empty>,233,21.57%,93.67%,,
,,<empty>,"1,186",19.03%,90.60%,53.00,X,58.00,X,19 DEC 25,415,46.50,P,51.00,X,3,131,20.97%,91.04%,,
,,<empty>,61,18.88%,87.89%,50.50,X,55.50,X,19 DEC 25,420,48.50,X,53.50,X,<empty>,34,20.76%,88.46%,,
,,<empty>,104,18.71%,85.18%,48.00,X,53.00,X,19 DEC 25,425,50.50,X,55.50,X,<empty>,7,20.40%,85.83%,,
,,1,27,18.51%,82.45%,45.50,X,50.50,X,19 DEC 25,430,53.00,X,58.00,X,2,57,20.22%,83.26%,,
,,<empty>,10,18.29%,79.71%,43.00,X,48.00,X,19 DEC 25,435,55.50,X,60.50,X,<empty>,65,19.99%,80.67%,,
,,<empty>,68,18.05%,76.95%,40.50,X,45.50,X,19 DEC 25,440,58.00,X,63.00,X,<empty>,10,19.72%,78.05%,,
,,<empty>,12,17.78%,74.15%,38.00,X,43.00,X,19 DEC 25,445,60.50,X,65.50,X,<empty>,44,19.40%,75.38%,,
,,<empty>,219,17.69%,71.50%,36.50,N,40.50,X,19 DEC 25,450,63.00,X,68.00,X,1,58,19.01%,72.65%,,
,,2,7,17.27%,68.55%,33.50,I,38.00,H,19 DEC 25,455,66.00,X,71.00,X,<empty>,9,18.80%,70.05%,,
,,<empty>,222,17.02%,65.74%,31.00,X,36.00,X,19 DEC 25,460,69.00,X,74.00,X,<empty>,9,18.52%,67.39%,,
,,<empty>,769,16.85%,63.04%,29.00,X,34.00,X,19 DEC 25,465,72.50,X,77.00,X,<empty>,69,18.29%,64.78%,,
,,20,519,16.55%,60.17%,27.00,I,31.50,X,19 DEC 25,470,75.50,X,80.50,X,<empty>,7,17.97%,62.06%,,
,,<empty>,5,16.43%,57.56%,25.00,X,30.00,X,19 DEC 25,475,79.00,X,84.00,X,<empty>,51,17.69%,59.38%,,
,,<empty>,56,16.17%,54.77%,23.00,X,28.00,X,19 DEC 25,480,83.00,X,88.00,X,<empty>,92,17.62%,57.02%,,
,,<empty>,64,15.89%,51.93%,21.00,X,26.00,X,19 DEC 25,485,87.00,X,92.00,X,<empty>,2,17.45%,54.54%,,
,,1,7,15.78%,49.44%,19.50,X,24.50,X,19 DEC 25,490,91.50,B,96.50,B,<empty>,95,17.57%,52.58%,,
,,<empty>,75,15.25%,46.14%,17.50,X,21.66,X,19 DEC 25,495,96.50,B,101.50,B,<empty>,11,18.12%,51.36%,,
,,<empty>,353,15.10%,43.61%,16.00,X,20.24,Z,19 DEC 25,500,101.50,B,106.50,B,<empty>,32,18.65%,50.22%,,
,,<empty>,64,14.70%,40.57%,14.50,X,17.87,N,19 DEC 25,505,106.50,B,111.50,B,<empty>,5,19.18%,49.14%,,
,,<empty>,103,14.83%,38.80%,13.00,P,18.00,X,19 DEC 25,510,111.50,B,116.50,B,<empty>,13,19.70%,48.12%,,
,,1,184,14.80%,36.73%,12.00,X,17.00,X,19 DEC 25,515,116.50,B,121.50,B,<empty>,0,20.21%,47.15%,,
,,<empty>,60,14.74%,34.67%,11.00,X,16.00,P,19 DEC 25,520,121.50,B,126.50,B,<empty>,0,20.71%,46.23%,,
